product_id,product_name,category,brand,unit_cost,unit_price,supplier_id,lead_time_days,reorder_point,safety_stock,created_at
PRD00247,Nachos 1L,Snacks,PureHarvest,364.98,459.75,SUP0982,25,213,62,2024-05-10
PRD00248,Banana 750g,Fruits & Vegetables,PremiumSelect,225.15,300.74,SUP0331,20,177,58,2021-03-07
PRD00249,Storage Box Box,Household,PremiumSelect,479.25,732.42,SUP0149,25,296,41,2022-03-29
PRD00250,Shampoo Box,Personal Care,HomeEssentials,214.79,340.86,SUP0655,18,275,82,2023-08-21
PRD00251,Potato 1L,Fruits & Vegetables,PrimeFoods,449.92,533.81,SUP0378,20,141,51,2025-08-31
PRD00252,Instant Noodles 100g,Packaged Foods,FreshMart,164.91,223.22,SUP0990,25,104,65,2022-12-16
PRD00253,Rice 100g,Packaged Foods,PremiumSelect,70.34,101.56,SUP0614,9,215,52,2023-11-18
PRD00254,Hand Wash 250ml,Personal Care,SmartChoice,487.04,680.52,SUP0973,24,287,91,2025-04-16
PRD00255,Milk Shake Box,Beverages,PremiumSelect,475.43,588.3,SUP0965,28,214,22,2022-06-16
PRD00256,Cupcake 500ml,Bakery,HappyHome,435.77,518.07,SUP0541,22,152,95,2022-12-28
PRD00257,Protein Bar 250ml,Snacks,DailyChoice,431.79,680.59,SUP0150,13,166,51,2021-10-16
PRD00258,Cupcake 250g,Bakery,MegaStore,264.22,314.64,SUP0660,13,292,57,2025-12-02
PRD00259,Shampoo 750g,Personal Care,SmartChoice,466.85,617.48,SUP0055,15,117,73,2023-12-31
PRD00260,Floor Cleaner Pack,Cleaning Supplies,DailyChoice,252.06,381.64,SUP0543,6,28,89,2025-02-13
PRD00261,Frozen Nuggets 100g,Frozen Foods,MegaStore,97.1,116.83,SUP0840,4,98,88,2024-05-15
PRD00262,Tissue Paper Box,Household,NaturePlus,154.07,235.98,SUP0809,3,284,97,2021-07-01
PRD00263,Cupcake Box,Bakery,HappyHome,160.38,202.28,SUP0848,5,175,75,2023-06-06
PRD00264,Popcorn 250g,Snacks,HappyHome,106.61,162.37,SUP0320,16,84,11,2022-02-15
PRD00265,Trash Bags Pack,Household,FreshMart,363.92,548.41,SUP0152,11,20,28,2025-03-25
PRD00266,Mineral Water 750g,Beverages,PremiumSelect,288.11,394.21,SUP0957,6,229,50,2023-11-09
PRD00267,Lemonade Box,Beverages,FamilyChoice,284.11,335.01,SUP0723,24,36,7,2025-04-28
PRD00268,Potato Pack,Fruits & Vegetables,DailyChoice,52.13,72.1,SUP0468,19,133,58,2021-07-27
PRD00269,Carrot 750ml,Fruits & Vegetables,ValuePlus,352.22,424.36,SUP0351,10,249,9,2022-08-30
PRD00270,Protein Bar 250g,Snacks,QuickBite,95.98,141.95,SUP0831,13,215,38,2023-08-05
PRD00271,Toothpaste 250ml,Personal Care,UrbanFresh,183.38,258.59,SUP0993,11,58,68,2024-06-25
PRD00272,Conditioner 500ml,Personal Care,HomeEssentials,377.01,536.61,SUP0029,28,207,100,2022-06-03
PRD00273,Frozen Dessert 250ml,Frozen Foods,GoldenHarvest,384.95,606.3,SUP0823,28,167,87,2021-12-31
PRD00274,Nachos 250g,Snacks,MegaStore,134.43,212.37,SUP0860,7,151,35,2023-08-07
PRD00275,Cake 500g,Bakery,PrimeFoods,460.71,704.82,SUP0540,6,55,74,2021-01-11
PRD00276,Crackers 500g,Snacks,ValuePlus,422.4,541.02,SUP0857,24,201,81,2025-07-24
PRD00277,Donut 1kg,Bakery,PureHarvest,379.69,488.16,SUP0308,6,63,28,2021-04-30
PRD00278,Kitchen Towels 500ml,Household,PrimeFoods,455.43,571.94,SUP0728,8,230,69,2021-04-17
PRD00279,Frozen Fries 250g,Frozen Foods,HappyHome,215.07,329.59,SUP0188,23,33,24,2022-07-14
PRD00280,Popcorn 750ml,Snacks,DailyChoice,376.97,518.38,SUP0973,20,111,22,2024-03-01
PRD00281,Crackers 1kg,Snacks,HomeEssentials,320.3,393.14,SUP0422,15,237,8,2021-12-13
PRD00282,Breakfast Cereal 250ml,Packaged Foods,PureLife,46.48,65.81,SUP0206,23,174,65,2025-08-04
PRD00283,Brownie 100g,Bakery,QuickBite,162.5,253.68,SUP0298,16,38,73,2022-11-05
PRD00284,Peanuts 750g,Snacks,GreenHarvest,202.18,310.58,SUP0404,20,257,45,2025-05-28
PRD00285,Nachos 250g,Snacks,GoldenHarvest,27.79,38.8,SUP0086,22,52,63,2021-12-05
PRD00286,Apple 250ml,Fruits & Vegetables,FreshMart,190.75,292.76,SUP0471,24,176,68,2025-08-24
PRD00287,Cream 750ml,Dairy,SmartChoice,319.55,377.68,SUP0846,23,53,87,2025-02-17
PRD00288,Plastic Wrap 200g,Household,SmartChoice,406.22,584.42,SUP0572,16,90,21,2023-03-22
PRD00289,Nachos 750ml,Snacks,MegaStore,72.67,83.57,SUP0632,15,282,86,2022-05-17
PRD00290,Cucumber 500g,Fruits & Vegetables,MegaStore,156.27,204.34,SUP0666,17,160,89,2023-06-09
PRD00291,Spices 100g,Packaged Foods,NaturePlus,275.25,439.69,SUP0057,29,296,37,2022-04-23
PRD00292,Chocolate Bar 500ml,Snacks,SuperFresh,123.58,143.29,SUP0102,3,179,25,2025-05-31
PRD00293,Conditioner 500ml,Personal Care,PureLife,198.79,251.35,SUP0011,2,267,35,2024-04-08
PRD00294,Frozen Fish 750ml,Frozen Foods,NaturePlus,106.58,143.36,SUP0548,22,165,79,2024-07-06
PRD00295,Floor Cleaner 1kg,Cleaning Supplies,PureLife,26.8,36.05,SUP0860,28,88,25,2025-09-04
PRD00296,Ice Cream 250ml,Dairy,ValuePlus,486.84,694.84,SUP0696,5,122,68,2024-05-25
PRD00297,Popcorn Pack,Snacks,HealthySelect,441.76,539.94,SUP0860,20,251,90,2021-05-02
PRD00298,Apple Juice 500g,Beverages,QuickBite,474.12,712.8,SUP0538,2,28,20,2023-10-20
PRD00299,Frozen Fries 500ml,Frozen Foods,EcoLiving,186.9,257.49,SUP0392,22,51,49,2025-12-22
PRD00300,Air Freshener 1L,Household,HappyHome,437.66,529.02,SUP0678,11,51,50,2022-01-14
PRD00301,Pastry 250g,Bakery,SuperFresh,413.43,604.41,SUP0626,23,174,45,2021-03-17
PRD00302,Frozen Peas 200g,Frozen Foods,FreshMart,314.53,387.28,SUP0535,30,132,91,2021-10-17
PRD00303,Plastic Wrap 1L,Household,UrbanFresh,361.73,437.71,SUP0953,24,43,96,2025-12-21
PRD00304,Soup Mix 750ml,Packaged Foods,HealthySelect,306.74,452.01,SUP0368,23,58,95,2025-10-04
PRD00305,Instant Noodles 500g,Packaged Foods,PureLife,250.7,328.78,SUP0216,26,111,31,2025-04-05
PRD00306,Butter 250g,Dairy,HomeEssentials,129.9,159.04,SUP0156,25,157,91,2025-04-27
PRD00307,Rice 250g,Packaged Foods,PureHarvest,427.29,656.83,SUP0132,14,223,19,2021-04-26
PRD00308,Peanuts 250g,Snacks,SuperFresh,260.05,413.11,SUP0230,29,242,55,2025-03-04
PRD00309,Soap 500ml,Personal Care,UrbanFresh,480.0,760.12,SUP0244,23,72,15,2021-02-11
PRD00310,Pasta 250ml,Packaged Foods,HomeEssentials,174.75,265.2,SUP0971,24,93,43,2025-01-09
PRD00311,Dishwashing Liquid 250ml,Cleaning Supplies,ValuePlus,293.99,386.25,SUP0418,4,141,78,2022-10-09
PRD00312,Cupcake 1kg,Bakery,PremiumSelect,95.55,110.09,SUP0382,3,202,73,2025-01-26
PRD00313,Milk Shake 750ml,Beverages,NaturePlus,460.94,648.69,SUP0109,4,233,55,2023-01-19
PRD00314,Aluminum Foil 500ml,Household,EcoLiving,496.79,612.89,SUP0344,28,36,33,2023-04-15
PRD00315,Spinach 500ml,Fruits & Vegetables,DailyChoice,197.28,283.97,SUP0936,8,80,71,2021-08-13
PRD00316,Frozen Pizza Box,Frozen Foods,GreenHarvest,361.9,526.83,SUP0067,11,162,70,2022-03-22
PRD00317,Energy Drink 500ml,Beverages,PremiumSelect,485.65,759.31,SUP0163,7,234,14,2023-04-17
PRD00318,Trash Bags 250g,Household,PureHarvest,417.01,480.57,SUP0222,11,208,41,2021-09-23
PRD00319,Onion 500ml,Fruits & Vegetables,HealthySelect,416.66,564.79,SUP0465,2,73,77,2024-05-16
PRD00320,Dishwashing Liquid 750g,Cleaning Supplies,PrimeFoods,489.7,668.21,SUP0287,15,25,75,2021-06-29
PRD00321,Greek Yogurt Pack,Dairy,NaturePlus,328.03,507.97,SUP0438,14,83,28,2025-06-24
PRD00322,Trail Mix Box,Snacks,GreenHarvest,195.03,263.0,SUP0557,28,41,17,2022-03-10
PRD00323,Donut Box,Bakery,HomeEssentials,53.71,74.69,SUP0764,12,193,49,2024-01-07
PRD00324,Salt 1kg,Packaged Foods,NaturePlus,112.35,158.67,SUP0918,27,258,47,2023-02-20
PRD00325,Bagel 500g,Bakery,NaturePlus,97.25,125.16,SUP0217,13,291,87,2023-06-09
PRD00326,Pasta 500g,Packaged Foods,PureHarvest,50.45,73.96,SUP0279,8,260,19,2022-09-04
PRD00327,Flour 1kg,Packaged Foods,SmartChoice,100.32,131.74,SUP0852,13,21,52,2022-01-30
PRD00328,Peanuts 750ml,Snacks,NaturePlus,68.55,85.46,SUP0734,23,149,77,2021-03-20
PRD00329,Cream 750ml,Dairy,DailyChoice,101.92,147.44,SUP0644,9,31,90,2021-06-13
PRD00330,Body Lotion 100g,Personal Care,QuickBite,446.38,534.62,SUP0438,8,22,9,2022-11-17
PRD00331,Carrot 750ml,Fruits & Vegetables,MegaStore,186.74,262.4,SUP0582,7,63,58,2021-05-28
PRD00332,Mango 1kg,Fruits & Vegetables,FreshMart,468.69,599.48,SUP0010,30,277,65,2023-05-09
PRD00333,Hand Wash 1kg,Personal Care,SuperFresh,59.97,83.65,SUP0681,15,36,6,2024-01-25
PRD00334,Milk 1kg,Dairy,HomeEssentials,488.68,703.47,SUP0387,8,171,58,2025-12-24
PRD00335,Spices 750ml,Packaged Foods,FreshMart,210.67,254.83,SUP0397,20,142,26,2022-12-04
PRD00336,Milk 500ml,Dairy,FamilyChoice,74.5,95.15,SUP0817,11,236,58,2022-08-15
PRD00337,Batteries 250g,Household,PrimeFoods,212.82,312.67,SUP0868,30,33,48,2021-11-11
PRD00338,Cake Box,Bakery,EcoLiving,304.5,460.08,SUP0594,13,247,80,2021-02-06
PRD00339,Bread 250ml,Bakery,UrbanFresh,371.58,564.15,SUP0968,30,43,86,2024-08-11
PRD00340,Glass Cleaner 1L,Cleaning Supplies,UrbanFresh,105.24,164.84,SUP0674,13,212,62,2021-12-25
PRD00341,Disinfectant Spray 250ml,Cleaning Supplies,GreenHarvest,167.41,198.78,SUP0173,18,156,64,2024-07-09
PRD00342,Flour 250ml,Packaged Foods,GreenHarvest,209.09,244.67,SUP0536,30,165,9,2023-10-10
PRD00343,Frozen Chicken 250g,Frozen Foods,PureLife,26.7,32.99,SUP0800,5,240,61,2021-07-29
PRD00344,Milk Shake 250ml,Beverages,EcoLiving,235.09,324.71,SUP0980,5,267,35,2022-04-06
PRD00345,Greek Yogurt 100g,Dairy,SuperFresh,386.94,457.71,SUP0366,10,61,29,2021-06-08
PRD00346,Brownie Pack,Bakery,PureHarvest,242.83,320.76,SUP0930,8,122,20,2022-08-11
PRD00347,Cookies 500g,Snacks,HealthySelect,413.57,646.66,SUP0471,17,203,98,2022-06-19
PRD00348,Spices 750g,Packaged Foods,PureHarvest,251.45,326.28,SUP0200,19,298,31,2023-04-09
PRD00349,Paper Napkins 750ml,Household,PrimeFoods,449.38,562.83,SUP0392,14,226,46,2022-06-02
PRD00350,Oats 100g,Packaged Foods,PremiumSelect,396.33,604.69,SUP0416,9,184,9,2023-07-29
PRD00351,Croissant 500g,Bakery,FreshMart,134.59,174.47,SUP0028,11,259,42,2024-07-13
PRD00352,Cucumber 500ml,Fruits & Vegetables,SmartChoice,453.44,610.82,SUP0933,20,235,69,2023-04-12
PRD00353,Soft Drink 200g,Beverages,PureHarvest,285.2,429.07,SUP0370,6,21,94,2021-11-05
PRD00354,Conditioner 100g,Personal Care,PureLife,372.79,571.57,SUP0737,25,165,83,2025-06-10
PRD00355,Spinach 1kg,Fruits & Vegetables,PrimeFoods,88.73,106.48,SUP0611,24,79,47,2024-01-01
PRD00356,Potato Chips 250g,Snacks,DailyChoice,209.05,318.22,SUP0280,24,256,89,2025-11-12
PRD00357,Cleaning Wipes 500g,Cleaning Supplies,MegaStore,47.57,67.43,SUP0403,19,175,40,2022-02-26
PRD00358,Tissue Paper 750g,Household,QuickBite,306.31,370.46,SUP0918,2,106,6,2022-04-30
PRD00359,Hand Wash 500ml,Personal Care,UrbanFresh,436.1,629.57,SUP0452,29,172,23,2022-05-12
PRD00360,Frozen Corn Box,Frozen Foods,ValuePlus,281.97,382.89,SUP0510,12,26,72,2025-09-25
PRD00361,Disinfectant Spray 750g,Cleaning Supplies,PureHarvest,217.09,338.16,SUP0807,25,146,40,2023-06-09
PRD00362,Pasta 500g,Packaged Foods,GoldenHarvest,366.49,526.23,SUP0367,27,141,13,2022-06-07
PRD00363,Soap 500g,Personal Care,QuickBite,21.92,34.55,SUP0214,2,165,38,2023-07-13
PRD00364,Frozen Vegetables 200g,Frozen Foods,GoldenHarvest,179.14,231.24,SUP0908,16,118,49,2022-05-29
PRD00365,Bagel Pack,Bakery,QuickBite,470.48,566.99,SUP0510,27,172,5,2022-06-26
PRD00366,Bleach 500ml,Cleaning Supplies,PremiumSelect,448.99,717.52,SUP0168,30,44,29,2023-07-06
PRD00367,Light Bulb 200g,Household,GoldenHarvest,357.3,533.12,SUP0297,29,40,60,2022-01-11
PRD00368,Trash Bags 250ml,Household,HealthySelect,338.66,423.33,SUP0528,30,130,12,2021-07-13
PRD00369,Moisturizer 500ml,Personal Care,SuperFresh,154.53,194.0,SUP0669,2,89,30,2021-10-20
PRD00370,Frozen Fish Pack,Frozen Foods,QuickBite,452.56,575.65,SUP0133,15,52,78,2021-01-25
PRD00371,Frozen Vegetables 1kg,Frozen Foods,DailyChoice,231.23,348.41,SUP0219,24,237,36,2022-05-01
PRD00372,Soft Drink 250g,Beverages,ValuePlus,377.61,451.92,SUP0763,25,227,95,2022-07-15
PRD00373,Frozen Chicken 200g,Frozen Foods,HealthySelect,437.87,680.06,SUP0719,15,300,55,2023-09-13
PRD00374,Green Tea 1kg,Beverages,UrbanFresh,214.44,287.73,SUP0784,6,257,32,2022-10-01
PRD00375,Frozen Fish 250g,Frozen Foods,HappyHome,219.42,301.82,SUP0121,14,80,14,2023-04-18
PRD00376,Cupcake 200g,Bakery,UrbanFresh,359.99,544.09,SUP0644,8,61,22,2023-04-28
PRD00377,Plastic Wrap 1kg,Household,FamilyChoice,150.01,185.31,SUP0233,17,38,45,2025-09-01
PRD00378,Surface Cleaner 200g,Cleaning Supplies,MegaStore,375.79,549.88,SUP0005,20,165,36,2024-12-16
PRD00379,Banana 200g,Fruits & Vegetables,HomeEssentials,466.94,570.32,SUP0781,18,180,38,2021-10-11
PRD00380,Spinach 750ml,Fruits & Vegetables,PrimeFoods,377.64,553.13,SUP0615,12,115,100,2023-07-30
PRD00381,Trash Bags 250ml,Household,GoldenHarvest,469.53,714.2,SUP0980,20,84,88,2021-07-06
PRD00382,Plastic Wrap 200g,Household,EcoLiving,329.68,509.72,SUP0275,24,36,9,2021-10-31
PRD00383,Rice 1L,Packaged Foods,PrimeFoods,115.21,179.4,SUP0720,27,293,34,2024-10-19
PRD00384,Deodorant 500ml,Personal Care,PrimeFoods,236.47,348.0,SUP0349,26,298,87,2021-06-18
PRD00385,Protein Bar 500ml,Snacks,PureLife,183.32,263.08,SUP0484,23,129,75,2025-01-10
PRD00386,Flavored Milk 250ml,Dairy,UrbanFresh,356.06,413.7,SUP0653,25,99,71,2025-07-15
PRD00387,Paneer 200g,Dairy,MegaStore,78.85,112.76,SUP0980,10,107,31,2025-03-20
PRD00388,Frozen Peas 500ml,Frozen Foods,PremiumSelect,470.7,616.87,SUP0876,14,258,8,2024-02-17
PRD00389,Dishwashing Liquid 500ml,Cleaning Supplies,PureLife,253.73,321.59,SUP0313,2,164,10,2021-07-06
PRD00390,Nachos 1L,Snacks,HealthySelect,162.8,196.15,SUP0785,26,142,41,2022-07-28
PRD00391,Popcorn 750g,Snacks,FamilyChoice,85.85,111.8,SUP0773,24,174,69,2022-04-29
PRD00392,Deodorant 100g,Personal Care,PureHarvest,476.2,716.36,SUP0301,21,93,87,2021-06-06
PRD00393,Tissue Paper Pack,Household,GoldenHarvest,102.26,134.83,SUP0511,11,175,77,2022-03-13
PRD00394,Paneer 500g,Dairy,SmartChoice,478.47,713.73,SUP0774,6,96,25,2022-08-26
PRD00395,Nachos 200g,Snacks,FreshMart,175.79,225.19,SUP0674,21,74,54,2024-10-04
PRD00396,Flavored Milk Pack,Dairy,PrimeFoods,87.72,106.21,SUP0535,15,66,63,2022-01-28
PRD00397,Light Bulb Pack,Household,GreenHarvest,201.83,294.13,SUP0830,19,170,15,2021-07-16
PRD00398,Onion 500ml,Fruits & Vegetables,DailyChoice,311.4,441.49,SUP0030,15,66,34,2025-01-28
PRD00399,Crackers 500g,Snacks,NaturePlus,168.57,230.79,SUP0904,16,247,32,2024-03-29
PRD00400,Potato 1kg,Fruits & Vegetables,FamilyChoice,164.89,209.35,SUP0889,10,155,6,2021-02-08
PRD00401,Cake 500g,Bakery,DailyChoice,146.17,214.69,SUP0717,10,272,45,2025-07-18
PRD00402,Dishwashing Liquid 1kg,Cleaning Supplies,MegaStore,388.97,519.1,SUP0921,9,93,7,2025-07-15
PRD00403,Frozen Peas 750ml,Frozen Foods,SuperFresh,215.78,288.17,SUP0386,5,205,26,2021-05-19
PRD00404,Frozen Fish 500ml,Frozen Foods,UrbanFresh,217.82,336.64,SUP0500,27,254,66,2025-08-26
PRD00405,Trail Mix Box,Snacks,GoldenHarvest,261.75,306.86,SUP0380,22,278,20,2021-10-31
PRD00406,Frozen Nuggets 500g,Frozen Foods,GreenHarvest,223.71,316.19,SUP0673,10,120,29,2025-02-15
PRD00407,Soap 500ml,Personal Care,EcoLiving,416.8,631.4,SUP0944,25,63,56,2024-10-19
PRD00408,Energy Drink 250ml,Beverages,DailyChoice,221.79,277.34,SUP0538,6,229,12,2024-10-15
PRD00409,Banana 1L,Fruits & Vegetables,GoldenHarvest,444.5,542.02,SUP0467,9,62,90,2021-12-23
PRD00410,Cookies 200g,Snacks,HealthySelect,126.33,160.9,SUP0878,3,22,20,2025-01-12
PRD00411,Cupcake 100g,Bakery,PrimeFoods,165.62,249.54,SUP0515,21,121,65,2022-01-23
PRD00412,Ice Cream 500ml,Dairy,DailyChoice,347.44,521.38,SUP0411,9,159,71,2025-01-23
PRD00413,Pretzels 250g,Snacks,DailyChoice,33.98,40.55,SUP0184,27,33,47,2021-11-05
PRD00414,Pastry 750g,Bakery,HealthySelect,144.29,177.41,SUP0585,2,249,11,2024-11-01
PRD00415,Toilet Cleaner 750g,Cleaning Supplies,SmartChoice,420.66,615.18,SUP0459,15,213,96,2024-10-09
PRD00416,Onion 750ml,Fruits & Vegetables,MegaStore,251.04,399.01,SUP0320,29,22,55,2021-01-04
PRD00417,Toothpaste 500ml,Personal Care,DailyChoice,403.02,563.03,SUP0876,30,249,8,2024-08-29
PRD00418,Onion 1L,Fruits & Vegetables,SmartChoice,361.2,450.24,SUP0439,6,130,39,2024-01-01
PRD00419,Apple Juice 500g,Beverages,HealthySelect,483.04,759.1,SUP0356,26,172,11,2023-02-22
PRD00420,Lemonade 500g,Beverages,HealthySelect,280.72,347.54,SUP0681,6,155,96,2024-06-27
PRD00421,Mineral Water 750g,Beverages,PrimeFoods,31.0,40.49,SUP0364,22,183,100,2022-02-04
PRD00422,Toilet Cleaner 250ml,Cleaning Supplies,PremiumSelect,138.24,169.24,SUP0714,22,237,64,2024-05-22
PRD00423,Disinfectant Spray 750ml,Cleaning Supplies,EcoLiving,207.23,306.87,SUP0564,23,127,51,2023-05-17
PRD00424,Rice 500g,Packaged Foods,QuickBite,428.9,544.31,SUP0983,24,267,94,2025-06-06
PRD00425,Frozen Fries 250ml,Frozen Foods,PureHarvest,175.52,222.61,SUP0138,30,251,48,2024-05-09
PRD00426,Frozen Chicken 1L,Frozen Foods,HealthySelect,249.85,314.32,SUP0840,16,162,86,2024-09-14
PRD00427,Pasta Pack,Packaged Foods,ValuePlus,356.94,466.36,SUP0611,15,178,46,2024-03-02
PRD00428,Butter 500ml,Dairy,UrbanFresh,87.98,140.49,SUP0594,19,254,29,2025-06-10
PRD00429,Cupcake 750ml,Bakery,ValuePlus,423.34,512.25,SUP0968,2,163,44,2021-10-31
PRD00430,Nachos 750ml,Snacks,NaturePlus,425.43,531.22,SUP0535,30,151,83,2024-02-09
PRD00431,Toothpaste Pack,Personal Care,SuperFresh,154.21,217.46,SUP0620,16,206,24,2022-10-19
PRD00432,Frozen Fries Box,Frozen Foods,QuickBite,122.27,154.82,SUP0858,4,48,61,2023-12-05
PRD00433,Croissant 500ml,Bakery,SmartChoice,472.77,667.7,SUP0780,8,115,11,2023-10-23
PRD00434,Nachos 250ml,Snacks,HealthySelect,56.51,71.07,SUP0482,21,151,36,2022-04-16
PRD00435,Frozen Pizza 250ml,Frozen Foods,FamilyChoice,235.58,272.47,SUP0698,10,153,20,2023-10-31
PRD00436,Bread 250g,Bakery,HomeEssentials,333.15,398.92,SUP0076,8,194,35,2024-10-02
PRD00437,Butter 250ml,Dairy,MegaStore,363.32,556.98,SUP0879,23,187,90,2024-05-30
PRD00438,Bleach 250g,Cleaning Supplies,NaturePlus,434.7,653.77,SUP0221,9,177,82,2021-05-24
PRD00439,Croissant 750ml,Bakery,PureHarvest,323.17,449.58,SUP0210,10,213,55,2022-06-29
PRD00440,Peanuts 1kg,Snacks,GoldenHarvest,64.01,87.69,SUP0225,12,244,73,2024-02-17
PRD00441,Frozen Vegetables 100g,Frozen Foods,HappyHome,45.06,69.26,SUP0959,28,200,73,2022-01-09
PRD00442,Cleaning Wipes 750g,Cleaning Supplies,EcoLiving,266.75,390.87,SUP0549,21,273,98,2024-08-09
PRD00443,Cheese 1L,Dairy,ValuePlus,480.32,595.33,SUP0360,20,252,77,2025-01-05
PRD00444,Oats 1kg,Packaged Foods,ValuePlus,108.47,169.3,SUP0233,29,194,12,2021-06-21
PRD00445,Spices Pack,Packaged Foods,SmartChoice,440.08,558.14,SUP0727,18,147,25,2024-08-15
PRD00446,Pretzels 1L,Snacks,SmartChoice,97.35,128.95,SUP0526,28,53,72,2025-09-19
PRD00447,Curd Pack,Dairy,UrbanFresh,452.59,608.35,SUP0745,9,205,11,2021-03-17
PRD00448,Frozen Chicken 1L,Frozen Foods,SmartChoice,374.22,437.24,SUP0997,6,128,60,2023-10-30
PRD00449,Lemonade 100g,Beverages,SuperFresh,213.42,264.36,SUP0703,26,240,18,2021-02-04
PRD00450,Nachos 100g,Snacks,FamilyChoice,448.67,667.14,SUP0290,19,74,33,2024-06-29
PRD00451,Black Tea 500ml,Beverages,PremiumSelect,43.58,56.78,SUP0643,2,77,84,2022-05-03
PRD00452,Bagel 250ml,Bakery,HomeEssentials,337.13,477.84,SUP0190,7,92,40,2025-11-10
PRD00453,Nachos 750g,Snacks,FreshMart,205.99,285.34,SUP0372,5,235,27,2024-06-04
PRD00454,Tomato 200g,Fruits & Vegetables,ValuePlus,434.74,631.48,SUP0578,3,159,91,2021-02-16
PRD00455,Body Lotion Pack,Personal Care,ValuePlus,37.1,51.89,SUP0702,4,183,11,2022-05-08
PRD00456,Popcorn Pack,Snacks,PrimeFoods,481.68,669.73,SUP0975,7,104,58,2024-11-06
PRD00457,Spices Pack,Packaged Foods,FreshMart,131.34,190.36,SUP0412,23,23,59,2022-06-28
PRD00458,Coffee 250g,Beverages,QuickBite,134.77,203.78,SUP0022,27,214,55,2023-06-24
PRD00459,Trash Bags 100g,Household,PureHarvest,116.77,158.16,SUP0803,23,281,15,2024-02-06
PRD00460,Surface Cleaner 750g,Cleaning Supplies,PureHarvest,86.57,137.25,SUP0680,26,205,68,2025-01-16
PRD00461,Kitchen Towels 750g,Household,SuperFresh,309.22,441.47,SUP0687,16,47,74,2025-06-06
PRD00462,Pasta 1kg,Packaged Foods,EcoLiving,222.62,335.34,SUP0149,4,47,99,2022-06-03
PRD00463,Chocolate Bar 750ml,Snacks,MegaStore,351.91,546.63,SUP0034,22,64,83,2025-04-25
PRD00464,Frozen Nuggets 1L,Frozen Foods,ValuePlus,408.59,526.89,SUP0708,28,52,40,2023-01-15
PRD00465,Bleach 750g,Cleaning Supplies,HomeEssentials,422.04,602.3,SUP0765,13,61,44,2024-12-09
PRD00466,Greek Yogurt 500g,Dairy,FamilyChoice,49.1,77.13,SUP0892,21,103,30,2024-08-24
PRD00467,Fabric Softener Box,Cleaning Supplies,GreenHarvest,328.25,391.18,SUP0942,12,162,26,2025-06-23
PRD00468,Carrot 750g,Fruits & Vegetables,PureHarvest,135.54,212.22,SUP0323,12,99,33,2024-11-24
PRD00469,Yogurt Pack,Dairy,DailyChoice,88.03,110.2,SUP0148,8,180,78,2024-08-21
PRD00470,Toothpaste 1kg,Personal Care,UrbanFresh,90.57,112.58,SUP0260,12,162,57,2024-11-25
PRD00471,Potato 250g,Fruits & Vegetables,ValuePlus,211.75,289.61,SUP0359,10,103,83,2021-07-25
PRD00472,Hair Oil 250g,Personal Care,PureLife,354.5,492.26,SUP0777,30,147,28,2025-05-14
PRD00473,Greek Yogurt 750ml,Dairy,HealthySelect,410.14,546.28,SUP0982,13,45,22,2021-12-27
PRD00474,Frozen Fish Pack,Frozen Foods,SmartChoice,311.51,493.4,SUP0374,25,50,15,2024-09-03
PRD00475,Paper Napkins Pack,Household,MegaStore,474.92,601.26,SUP0141,29,111,50,2021-07-08
PRD00476,Instant Noodles 750ml,Packaged Foods,HappyHome,420.27,628.25,SUP0316,7,191,23,2021-01-18
PRD00477,Light Bulb 1L,Household,PrimeFoods,90.27,119.59,SUP0686,15,138,12,2025-04-22
PRD00478,Paper Napkins Pack,Household,SmartChoice,198.76,294.8,SUP0610,17,177,81,2025-06-21
PRD00479,Light Bulb 750ml,Household,QuickBite,386.25,601.09,SUP0567,15,252,98,2024-10-18
PRD00480,Ice Cream 1kg,Dairy,PureLife,101.19,154.25,SUP0786,25,281,41,2022-07-01
PRD00481,Frozen Nuggets 1kg,Frozen Foods,NaturePlus,359.76,489.87,SUP0240,5,186,42,2023-12-06
PRD00482,Aluminum Foil 750g,Household,HealthySelect,211.3,316.25,SUP0506,14,93,74,2024-06-11
PRD00483,Pasta Pack,Packaged Foods,FreshMart,30.11,40.53,SUP0564,5,63,13,2021-03-16
PRD00484,Orange Juice 200g,Beverages,ValuePlus,163.71,226.41,SUP0505,10,295,10,2021-06-01
PRD00485,Sugar 500g,Packaged Foods,GoldenHarvest,425.73,574.56,SUP0526,22,208,16,2022-03-22
PRD00486,Frozen Fries 750g,Frozen Foods,HomeEssentials,350.39,411.94,SUP0352,6,209,70,2022-06-23
PRD00487,Flavored Milk 200g,Dairy,UrbanFresh,59.64,92.69,SUP0693,7,154,98,2024-05-27
PRD00488,Orange Juice 1kg,Beverages,PureHarvest,441.48,570.35,SUP0028,4,134,47,2021-03-04
PRD00489,Frozen Dessert Pack,Frozen Foods,PremiumSelect,206.92,292.71,SUP0895,5,21,22,2024-08-24
PRD00490,Glass Cleaner 500g,Cleaning Supplies,EcoLiving,360.34,494.58,SUP0483,23,198,90,2024-12-02
PRD00491,Trail Mix 500g,Snacks,FreshMart,177.66,216.62,SUP0438,2,106,94,2022-09-20
PRD00492,Moisturizer 250ml,Personal Care,EcoLiving,211.51,334.42,SUP0866,15,105,87,2021-05-24
PRD00493,Shampoo Pack,Personal Care,ValuePlus,399.36,637.09,SUP0912,13,139,85,2025-05-28
